cntry,essround,variable,ess_id,party,partyfacts_id,partyfacts_name,original_partyfacts_data
ES,4,prtvtbes,2,Partido Socialista Obrero Español (PSOE),1338,PSOE,1
ES,4,prtvtbes,3,Izquierda Unida (IU),247,IU,1
ES,4,prtvtbes,4,Convergència i Unió (CiU),139,CiU,1
ES,4,prtvtbes,5,Esquerra Republicana de Catalunya (ERC),848,ERC,1
ES,4,prtvtbes,6,Partido Nacionalista Vasco (PNV),1637,PNV,1
ES,4,prtvtbes,7,Bloque Nacionalista Galego (BNG),1011,BNG,1
ES,4,prtvtbes,8,Coalición Canaria-Partido Nacionalista Canario (CC-PNC),81,CC,1
ES,4,prtvtbes,9,Nafarroa-Bai (NA-BAI),611,NaBai,1
ES,4,prtvtbes,10,Unión Progreso y Democracia (UPyD),55,UPyD,1
ES,4,prtvtbes,11,Other,NA,NA,1
ES,4,prtvtbes,12,Blank vote,3083,tech,1
ES,4,prtvtbes,13,Spoiled vote,3083,tech,1
ES,4,prtvtbes,14,Not applicable,NA,NA,1
ES,4,prtvtbes,15,Refusal,NA,NA,1
ES,4,prtvtbes,16,Don't know,NA,NA,1
ES,5,prtvtbes,1,Partido Popular,441,AP/PP,1
ES,5,prtvtbes,2,Partido Socialista Obrero Español (PSOE),1338,PSOE,1
ES,5,prtvtbes,3,Izquierda Unida (IU),247,IU,1
ES,5,prtvtbes,4,Convergència i Unió (CiU),139,CiU,1
ES,5,prtvtbes,5,Esquerra Republicana de Catalunya (ERC),848,ERC,1
ES,5,prtvtbes,6,Partido Nacionalista Vasco (PNV),1637,PNV,1
ES,5,prtvtbes,7,Bloque Nacionalista Galego (BNG),1011,BNG,1
ES,5,prtvtbes,8,Coalición Canaria-Partido Nacionalista Canario (CC-PNC),81,CC,1
ES,5,prtvtbes,9,Nafarroa-Bai (NA-BAI),611,NaBai,1
ES,5,prtvtbes,10,Unión Progreso y Democracia (UPyD),55,UPyD,1
ES,5,prtvtbes,11,Other,NA,NA,1
ES,5,prtvtbes,12,Blank vote,3083,tech,1
ES,5,prtvtbes,13,Spoiled vote,3083,tech,1
ES,5,prtvtbes,14,Not applicable,NA,NA,1
ES,5,prtvtbes,15,Refusal,NA,NA,1
ES,5,prtvtbes,16,Don't know,NA,NA,1
ES,6,prtvtces,1,Partido Popular - PP (con UPN en Navarra),441,AP/PP,1
ES,6,prtvtces,2,Partido Socialista Obrero Español (PSOE),1338,PSOE,1
ES,6,prtvtces,3,Convergència i Unió (CiU),139,CiU,1
ES,6,prtvtces,4,Izquierda Unida (IU) - (ICV en Cataluña),247,IU,1
ES,6,prtvtces,5,AMAIUR,1671,A,1
ES,6,prtvtces,6,"Unión, Progreso y Democracia (UPyD)",55,UPyD,1
ES,6,prtvtces,7,Partido Nacionalista Vasco (PNV),1637,PNV,1
ES,6,prtvtces,8,Esquerra Republicana de Catalunya (ERC),848,ERC,1
ES,6,prtvtces,9,Bloque Nacionalista Galego (BNG),1011,BNG,1
ES,6,prtvtces,10,Coalición Canaria - Nueva Canarias,81,CC,1
ES,6,prtvtces,11,Compromís - EQUO,5623,CC,1
ES,6,prtvtces,12,Foro de Ciudadanos,3217,C's,1
ES,6,prtvtces,14,Otros,NA,NA,1
ES,6,prtvtces,15,Votó en blanco,3083,tech,1
ES,6,prtvtces,16,Votó nulo,3083,tech,1
ES,6,prtvtces,17,Not applicable,NA,NA,1
ES,6,prtvtces,18,Refusal,NA,NA,1
ES,6,prtvtces,19,Don't know,NA,NA,1
ES,7,prtvtces,1,Partido Popular - PP (con UPN en Navarra),441,AP/PP,1
ES,7,prtvtces,2,Partido Socialista Obrero Español (PSOE),1338,PSOE,1
ES,7,prtvtces,3,Convergència i Unió (CiU),139,CiU,1
ES,7,prtvtces,4,Izquierda Unida (IU) - (ICV en Cataluña),247,IU,1
ES,7,prtvtces,5,AMAIUR,1671,A,1
ES,7,prtvtces,6,"Unión, Progreso y Democracia (UPyD)",55,UPyD,1
ES,7,prtvtces,7,Partido Nacionalista Vasco (PNV),1637,PNV,1
ES,7,prtvtces,8,Esquerra Republicana de Catalunya (ERC),848,ERC,1
ES,7,prtvtces,9,Bloque Nacionalista Galego (BNG),1011,BNG,1
ES,7,prtvtces,10,Coalición Canaria - Nueva Canarias,81,CC,1
ES,7,prtvtces,11,Compromís - EQUO,5623,CC,1
ES,7,prtvtces,12,Foro de Ciudadanos,3217,C's,1
ES,7,prtvtces,13,Geroa Bai,2538,1-perc,1
ES,7,prtvtces,14,Otros,NA,NA,1
ES,7,prtvtces,15,Votó en blanco,3083,tech,1
ES,7,prtvtces,16,Votó nulo,3083,tech,1
ES,7,prtvtces,17,Not applicable,NA,NA,1
ES,7,prtvtces,18,Refusal,NA,NA,1
ES,7,prtvtces,19,Don't know,NA,NA,1
ES,7,prtvtces,20,No answer,NA,NA,1
ES,8,prtvtdes,1,Partido Popular - PP (con UPN en Navarra),441,AP/PP,0
ES,8,prtvtdes,2,Partido Socialista Obrero Español (PSOE),1338,PSOE,0
ES,8,prtvtdes,3,Unidos Podemos,7656,UWC,0
ES,8,prtvtdes,4,Podemos,3203,PODEMOS,0
ES,8,prtvtdes,5,Ciudadanos,3217,Cs,0
ES,8,prtvtdes,6,Izquierda Unida - IU,247,IU,0
ES,8,prtvtdes,7,En Comú Podem,8031,ECP,0
ES,8,prtvtdes,8,Compromís-Podemos-EUPV,8271,AlV,0
ES,8,prtvtdes,9,Compromís,5623,CC,0
ES,8,prtvtdes,10,Esquerra Republicana de Catalunya (ERC),848,ERC,0
ES,8,prtvtdes,11,CDC-PdeCAT,4795,CDC,0
ES,8,prtvtdes,12,En Marea,5873,EM,0
ES,8,prtvtdes,13,EAJ-PNV,1637,PNV,0
ES,8,prtvtdes,14,EH Bildu,5668,EHBildu,0
ES,8,prtvtdes,15,CC-PCC (Coalición Canaria),81,CC,0
ES,8,prtvtdes,16,CC (Coalición Canaria),81,CC,0
ES,8,prtvtdes,17,PNC (Nueva Canaria),8261,PNC,0
ES,8,prtvtdes,18,PACMA,3219,PACMA,0
ES,8,prtvtdes,19,Candidatura d´Unitat Popular - CUP,8357,CUP,0
FI,1,prtvtfi,1,The National Coalition Party,495,KOK,1
FI,1,prtvtfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,1
FI,1,prtvtfi,3,"Liberals, (The liberal party of Finland)",249,L,1
FI,1,prtvtfi,4,The Centre Party,901,KESK,1
FI,1,prtvtfi,5,True Finns,1689,SP/P,1
FI,1,prtvtfi,6,Christian Democrats,703,KD,1
FI,1,prtvtfi,7,League for Free Finland,1259,VSL,1
FI,1,prtvtfi,8,The Green League,479,VIHR,1
FI,1,prtvtfi,9,Finnish Social Democratic Party,1303,SDP,1
FI,1,prtvtfi,10,The Left Alliance,1044,VAS,1
FI,1,prtvtfi,11,Communist Party of Finland,2687,1-perc,1
FI,1,prtvtfi,12,The Communist Workers' Party of Finland,2687,1-perc,1
FI,1,prtvtfi,14,Other,NA,NA,1
FI,1,prtvtfi,15,Not applicable,NA,NA,1
FI,1,prtvtfi,16,Refusal,NA,NA,1
FI,1,prtvtfi,17,Don't know,NA,NA,1
FI,2,prtvtfi,1,The National Coalition Party,495,KOK,1
FI,2,prtvtfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,1
FI,2,prtvtfi,3,"Liberals, (The liberal party of Finland)",249,L,1
FI,2,prtvtfi,4,The Centre Party,901,KESK,1
FI,2,prtvtfi,5,True Finns,1689,SP/P,1
FI,2,prtvtfi,6,Christian Democrats,703,KD,1
FI,2,prtvtfi,7,League for Free Finland,1259,VSL,1
FI,2,prtvtfi,8,The Green League,479,VIHR,1
FI,2,prtvtfi,9,Finnish Social Democratic Party,1303,SDP,1
FI,2,prtvtfi,10,The Left Alliance,1044,VAS,1
FI,2,prtvtfi,11,Communist Party of Finland,2687,1-perc,1
FI,2,prtvtfi,12,The Communist Workers' Party of Finland,2687,1-perc,1
FI,2,prtvtfi,14,Other,NA,NA,1
FI,2,prtvtfi,15,Not applicable,NA,NA,1
FI,2,prtvtfi,16,Refusal,NA,NA,1
FI,2,prtvtfi,17,Don't know,NA,NA,1
FI,3,prtvtfi,1,The National Coalition Party,495,KOK,1
FI,3,prtvtfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,1
FI,3,prtvtfi,4,The Centre Party,901,KESK,1
FI,3,prtvtfi,5,True Finns,1689,SP/P,1
FI,3,prtvtfi,6,Christian Democrats,703,KD,1
FI,3,prtvtfi,8,The Green League,479,VIHR,1
FI,3,prtvtfi,9,Finnish Social Democratic Party,1303,SDP,1
FI,3,prtvtfi,10,The Left Alliance,1044,VAS,1
FI,3,prtvtfi,11,Communist Party of Finland,2687,1-perc,1
FI,3,prtvtfi,14,Other,NA,NA,1
FI,3,prtvtfi,15,Not applicable,NA,NA,1
FI,3,prtvtfi,16,Refusal,NA,NA,1
FI,3,prtvtfi,17,Don't know,NA,NA,1
FI,4,prtvtafi,1,The National Coalition Party,495,KOK,1
FI,4,prtvtafi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,1
FI,4,prtvtafi,3,"Liberals, (The liberal party of Finland)",249,L,1
FI,4,prtvtafi,4,The Centre Party,901,KESK,1
FI,4,prtvtafi,5,True Finns,1689,SP/P,1
FI,4,prtvtafi,6,Christian Democrats,703,KD,1
FI,4,prtvtafi,7,The Green League,479,VIHR,1
FI,4,prtvtafi,8,Finnish Social Democratic Party,1303,SDP,1
FI,4,prtvtafi,9,The Left Alliance,1044,VAS,1
FI,4,prtvtafi,10,Communist Party of Finland,2687,1-perc,1
FI,4,prtvtafi,11,The Communist Workers' Party of Finland,2687,1-perc,1
FI,4,prtvtafi,12,Other,NA,NA,1
FI,4,prtvtafi,13,Not applicable,NA,NA,1
FI,4,prtvtafi,14,Refusal,NA,NA,1
FI,4,prtvtafi,15,Don't know,NA,NA,1
FI,4,prtvtafi,16,No answer,NA,NA,1
FI,5,prtvtbfi,1,The National Coalition Party,495,KOK,1
FI,5,prtvtbfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,1
FI,5,prtvtbfi,3,"Liberals, (The liberal party of Finland)",249,L,1
FI,5,prtvtbfi,4,The Centre Party,901,KESK,1
FI,5,prtvtbfi,5,True Finns,1689,SP/P,1
FI,5,prtvtbfi,6,Christian Democrats,703,KD,1
FI,5,prtvtbfi,8,Finnish People's Blue-whites,2687,1-perc,1
FI,5,prtvtbfi,9,Senior Citizens' Party,2687,1-perc,1
FI,5,prtvtbfi,11,Independence Party,2687,1-perc,1
FI,5,prtvtbfi,13,The Green League,479,VIHR,1
FI,5,prtvtbfi,14,Finnish Social Democratic Party,1303,SDP,1
FI,5,prtvtbfi,15,The Left Alliance,1044,VAS,1
FI,5,prtvtbfi,16,Communist Party of Finland,2687,1-perc,1
FI,5,prtvtbfi,17,The Communist Workers' Party of Finland,2687,1-perc,1
FI,5,prtvtbfi,18,Workers Party,2687,1-perc,1
FI,5,prtvtbfi,19,Other,NA,NA,1
FI,5,prtvtbfi,20,Not applicable,NA,NA,1
FI,5,prtvtbfi,21,Refusal,NA,NA,1
FI,5,prtvtbfi,22,Don't know,NA,NA,1
FI,6,prtvtcfi,1,The National Coalition Party,495,KOK,1
FI,6,prtvtcfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,1
FI,6,prtvtcfi,3,The Centre Party,901,KESK,1
FI,6,prtvtcfi,4,True Finns,1689,SP/P,1
FI,6,prtvtcfi,5,Christian Democrats,703,KD,1
FI,6,prtvtcfi,6,Freedom Party,2687,1-perc,1
FI,6,prtvtcfi,8,Pirate Party,2687,1-perc,1
FI,6,prtvtcfi,11,For the Poor,2687,1-perc,1
FI,6,prtvtcfi,12,Green League,479,VIHR,1
FI,6,prtvtcfi,13,Social Democratic Party,1303,SDP,1
FI,6,prtvtcfi,14,Left Alliance,1044,VAS,1
FI,6,prtvtcfi,15,Communist Party,2687,1-perc,1
FI,6,prtvtcfi,17,Workers Party,2687,1-perc,1
FI,6,prtvtcfi,18,Other,NA,NA,1
FI,6,prtvtcfi,19,Not applicable,NA,NA,1
FI,6,prtvtcfi,20,Refusal,NA,NA,1
FI,6,prtvtcfi,21,Don't know,NA,NA,1
FI,7,prtvtcfi,1,The National Coalition Party,495,KOK,1
FI,7,prtvtcfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,1
FI,7,prtvtcfi,3,The Centre Party,901,KESK,1
FI,7,prtvtcfi,4,True Finns,1689,SP/P,1
FI,7,prtvtcfi,5,Christian Democrats,703,KD,1
FI,7,prtvtcfi,7,Change 2011,2687,1-perc,1
FI,7,prtvtcfi,8,Pirate Party,2687,1-perc,1
FI,7,prtvtcfi,10,Independence Party,2687,1-perc,1
FI,7,prtvtcfi,12,Green League,479,VIHR,1
FI,7,prtvtcfi,13,Social Democratic Party,1303,SDP,1
FI,7,prtvtcfi,14,Left Alliance,1044,VAS,1
FI,7,prtvtcfi,15,Communist Party,2687,1-perc,1
FI,7,prtvtcfi,16,The Communist Workers' Party,2687,1-perc,1
FI,7,prtvtcfi,18,Other,NA,NA,1
FI,7,prtvtcfi,19,Not applicable,NA,NA,1
FI,7,prtvtcfi,20,Refusal,NA,NA,1
FI,7,prtvtcfi,21,Don't know,NA,NA,1
FI,8,prtvtdfi,1,The National Coalition Party,495,KOK,0
FI,8,prtvtdfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,0
FI,8,prtvtdfi,3,The Centre Party,901,KESK,0
FI,8,prtvtdfi,4,True Finns,1689,SP/P,0
FI,8,prtvtdfi,5,Christian Democrats,703,KD,0
FI,8,prtvtdfi,6,Freedom Party,,,0
FI,8,prtvtdfi,7,Pirate Party,,,0
FI,8,prtvtdfi,8,Independence Party,,,0
FI,8,prtvtdfi,9,For the Poor,,,0
FI,8,prtvtdfi,10,Green League,479,VIHR,0
FI,8,prtvtdfi,11,Social Democratic Party,1303,SDP,0
FI,8,prtvtdfi,12,Left Alliance,1044,VAS,0
FI,8,prtvtdfi,13,Communist Party,,,0
FI,8,prtvtdfi,14,The Communist Workers' Party,,,0
FI,8,prtvtdfi,15,Workers Party,,,0
FI,9,prtvtdfi,1,The National Coalition Party,495,KOK,0
FI,9,prtvtdfi,2,The Swedish People´s Party (SPP),1229,RKP/SFP,0
FI,9,prtvtdfi,3,The Centre Party,901,KESK,0
FI,9,prtvtdfi,4,True Finns,1689,SP/P,0
FI,9,prtvtdfi,5,Christian Democrats,703,KD,0
FI,9,prtvtdfi,6,Freedom Party,,,0
FI,9,prtvtdfi,7,Pirate Party,,,0
FI,9,prtvtdfi,8,Independence Party,,,0
FI,9,prtvtdfi,9,For the Poor,,,0
FI,9,prtvtdfi,10,Green League,479,VIHR,0
FI,9,prtvtdfi,11,Social Democratic Party,1303,SDP,0
FI,9,prtvtdfi,12,Left Alliance,1044,VAS,0
FI,9,prtvtdfi,13,Communist Party,,,0
FI,9,prtvtdfi,14,The Communist Workers' Party,,,0
FI,9,prtvtdfi,15,Workers Party,,,0
FR,1,prtvtfr,1,"CPNT (Chasse, Pêche, Nature et Traditions)",1313,CPNT,1
FR,1,prtvtfr,2,DL (Démocratie Libérale),4364,DL,1
FR,1,prtvtfr,3,FN (Front National),433,FN,1
FR,1,prtvtfr,4,LCR (ligue communiste révolutionnaire),1506,LCR,1
FR,1,prtvtfr,5,LO (Lutte ouvrière),617,LO,1
FR,1,prtvtfr,6,MDC (Mouvement des citoyens),3156,MDC/PR,1
FR,1,prtvtfr,7,MNR (Mouvement National Républicain),1634,MNR,1
FR,1,prtvtfr,8,MPF (Mouvement pour la France),364,MF,1
FR,1,prtvtfr,9,PC (Parti communiste),1251,PCF,1
FR,1,prtvtfr,10,PS (Parti Socialiste),1478,PS,1
FR,1,prtvtfr,11,RPF (Rassemblement du Peuple Français),2689,unknown,1
FR,1,prtvtfr,12,UMP (Union de la Majorité Présidentielle),1595,UMP,1
FR,1,prtvtfr,13,UDF (Union pour la Démocratie Française),213,UDF,1
FR,1,prtvtfr,14,Les Verts,1108,V,1
FR,1,prtvtfr,15,Autres mouvements écologistes,1898,etc,1
FR,1,prtvtfr,16,Autre,1898,etc,1
FR,1,prtvtfr,17,Not applicable,NA,NA,1
FR,1,prtvtfr,18,Refusal,NA,NA,1
FR,1,prtvtfr,19,Don't know,NA,NA,1
FR,1,prtvtfr,20,No answer,NA,NA,1
FR,2,prtvtfr,1,"CPNT (Chasse, Pêche, Nature et Traditions)",1313,CPNT,1
FR,2,prtvtfr,2,DL (Démocratie Libérale),4364,DL,1
FR,2,prtvtfr,3,FN (Front National),433,FN,1
FR,2,prtvtfr,4,LCR (ligue communiste révolutionnaire),1506,LCR,1
FR,2,prtvtfr,5,LO (Lutte ouvrière),617,LO,1
FR,2,prtvtfr,6,MDC (Mouvement des citoyens),3156,MDC/PR,1
FR,2,prtvtfr,7,MNR (Mouvement National Républicain),1634,MNR,1
FR,2,prtvtfr,8,MPF (Mouvement pour la France),364,MF,1
FR,2,prtvtfr,9,PC (Parti communiste),1251,PCF,1
FR,2,prtvtfr,10,PS (Parti Socialiste),1478,PS,1
FR,2,prtvtfr,11,RPF (Rassemblement du Peuple Français),2689,unknown,1
FR,2,prtvtfr,12,UMP (Union de la Majorité Présidentielle),1595,UMP,1
FR,2,prtvtfr,13,UDF (Union pour la Démocratie Française),213,UDF,1
FR,2,prtvtfr,14,Les Verts,1108,V,1
FR,2,prtvtfr,15,Autres mouvements écologistes,1898,etc,1
FR,2,prtvtfr,16,Autre,1898,etc,1
FR,2,prtvtfr,17,Not applicable,NA,NA,1
FR,2,prtvtfr,18,Refusal,NA,NA,1
FR,2,prtvtfr,19,Don't know,NA,NA,1
FR,3,prtvtafr,1,"CPNT (Chasse, pêche, nature et traditions)",1313,CPNT,1
FR,3,prtvtafr,2,DL (Démocratie libérale),4364,DL,1
FR,3,prtvtafr,3,FN (Front national),433,FN,1
FR,3,prtvtafr,4,LCR (Ligue communiste révolutionnaire),1506,LCR,1
FR,3,prtvtafr,5,LO (Lutte ouvrière),1108,V,1
FR,3,prtvtafr,5,LO (Lutte ouvrière),617,LO,1
FR,3,prtvtafr,6,MDC (Mouvement des citoyens),3156,MDC/PR,1
FR,3,prtvtafr,7,MNR (Mouvement national républicain),1634,MNR,1
FR,3,prtvtafr,8,MPF (Mouvement pour la France),364,MF,1
FR,3,prtvtafr,9,PC (Parti communiste),1251,PCF,1
FR,3,prtvtafr,10,PS (Parti socialiste),1478,PS,1
FR,3,prtvtafr,11,RPF (Rassemblement du peuple français),2689,unknown,1
FR,3,prtvtafr,12,UMP (Union pour la majorité présidentielle),4364,DL,1
FR,3,prtvtafr,13,UDF (Union pour la démocratie française),213,UDF,1
FR,3,prtvtafr,14,Les Verts,1108,V,1
FR,3,prtvtafr,15,Autres mouvements écologistes,1898,etc,1
FR,3,prtvtafr,16,Autre,1898,etc,1
FR,3,prtvtafr,17,Blanc,3024,tech,1
FR,3,prtvtafr,18,Not applicable,NA,NA,1
FR,3,prtvtafr,19,Refusal,NA,NA,1
FR,3,prtvtafr,20,Don't know,NA,NA,1
FR,4,prtvtbfr,1,"CPNT (Chasse, Pêche, Nature et Traditions)",1313,CPNT,1
FR,4,prtvtbfr,2,FN (Front National),433,FN,1
FR,4,prtvtbfr,3,LCR (Ligue Communiste Révolutionnaire),1506,LCR,1
FR,4,prtvtbfr,4,LO (Lutte Ouvrière),617,LO,1
FR,4,prtvtbfr,5,MPF (Mouvement pour la France),364,MF,1
FR,4,prtvtbfr,6,Nouveau Centre,1255,NC,1
FR,4,prtvtbfr,7,PC (Parti Communiste),1251,PCF,1
FR,4,prtvtbfr,8,PS (Parti Socialiste),1478,PS,1
FR,4,prtvtbfr,9,PRG (Parti Radical de Gauche),1783,PRG,1
FR,4,prtvtbfr,10,UDF-MoDem (Mouvement Democrate),496,MoDem,1
FR,4,prtvtbfr,11,UMP (Union pour la Majorité Présidentielle),4364,DL,1
FR,4,prtvtbfr,12,Les Verts,1108,V,1
FR,4,prtvtbfr,13,Autres mouvements écologistes,1898,etc,1
FR,4,prtvtbfr,14,Divers gauche,126,gauche,1
FR,4,prtvtbfr,15,Divers droite,1776,droite,1
FR,4,prtvtbfr,16,Autre,1898,etc,1
FR,4,prtvtbfr,17,Blanc,3024,tech,1
FR,4,prtvtbfr,18,Nul,NA,NA,1
FR,4,prtvtbfr,19,Not applicable,NA,NA,1
FR,4,prtvtbfr,20,Refusal,NA,NA,1
FR,4,prtvtbfr,21,Don't know,NA,NA,1
FR,5,prtvtbfr,1,"CPNT (Chasse, Pêche, Nature et Traditions)",1313,CPNT,1
FR,5,prtvtbfr,2,FN (Front National),433,FN,1
FR,5,prtvtbfr,3,LCR (Ligue Communiste Révolutionnaire),1506,LCR,1
FR,5,prtvtbfr,4,LO (Lutte Ouvrière),1108,V,1
FR,5,prtvtbfr,4,LO (Lutte Ouvrière),617,LO,1
FR,5,prtvtbfr,5,MPF (Mouvement pour la France),364,MF,1
FR,5,prtvtbfr,6,Nouveau Centre,1255,NC,1
FR,5,prtvtbfr,7,PC (Parti Communiste),1251,PCF,1
FR,5,prtvtbfr,8,PS (Parti Socialiste),1478,PS,1
FR,5,prtvtbfr,9,PRG (Parti Radical de Gauche),1783,PRG,1
FR,5,prtvtbfr,10,UDF-MoDem (Mouvement Democrate),496,MoDem,1
FR,5,prtvtbfr,11,UMP (Union pour la Majorité Présidentielle),4364,DL,1
FR,5,prtvtbfr,12,Les Verts,1108,V,1
FR,5,prtvtbfr,13,Autres mouvements écologistes,1898,etc,1
FR,5,prtvtbfr,14,Divers gauche,126,gauche,1
FR,5,prtvtbfr,15,Divers droite,1776,droite,1
FR,5,prtvtbfr,16,Autre,1898,etc,1
FR,5,prtvtbfr,17,Blanc,3024,tech,1
FR,5,prtvtbfr,18,Nul,NA,NA,1
FR,5,prtvtbfr,19,Not applicable,NA,NA,1
FR,5,prtvtbfr,20,Refusal,NA,NA,1
FR,5,prtvtbfr,21,Don't know,NA,NA,1
FR,6,prtvtcfr,1,Nouveau Centre,1255,NC,1
FR,6,prtvtcfr,2,FN (Front National),433,FN,1
FR,6,prtvtcfr,3,PR (Parti Radical Valoisien),14,PR,1
FR,6,prtvtcfr,4,NPA (Nouveau Parti Anti-Capitaliste),2536,1-perc,1
FR,6,prtvtcfr,5,LO (Lutte Ouvrière),617,LO,1
FR,6,prtvtcfr,6,FDG (Front de Gauche),4363,FDG,1
FR,6,prtvtcfr,7,Parti Radical de Gauche,1783,PRG,1
FR,6,prtvtcfr,8,MPF (Mouvement pour la France),364,MF,1
FR,6,prtvtcfr,9,PS (Parti Socialiste),1478,PS,1
FR,6,prtvtcfr,10,UMP (Union pour un Mouvement Populaire),4364,DL,1
FR,6,prtvtcfr,11,MODEM (Mouvement Démocrate),496,MoDem,1
FR,6,prtvtcfr,12,EELV (Europe Ecologie Les Verts),1108,V,1
FR,6,prtvtcfr,13,Autres mouvements écologistes,1898,etc,1
FR,6,prtvtcfr,14,Autre,1898,etc,1
FR,6,prtvtcfr,15,Blanc,3024,tech,1
FR,6,prtvtcfr,16,Nul,NA,NA,1
FR,6,prtvtcfr,17,Not applicable,NA,NA,1
FR,6,prtvtcfr,18,Refusal,NA,NA,1
FR,6,prtvtcfr,19,Don't know,NA,NA,1
FR,7,prtvtcfr,1,Nouveau Centre,1255,NC,1
FR,7,prtvtcfr,2,FN (Front National),433,FN,1
FR,7,prtvtcfr,3,PR (Parti Radical Valoisien),14,PR,1
FR,7,prtvtcfr,4,NPA (Nouveau Parti Anti-Capitaliste),2536,1-perc,1
FR,7,prtvtcfr,5,LO (Lutte Ouvrière),617,LO,1
FR,7,prtvtcfr,6,FDG (Front de Gauche),4363,FDG,1
FR,7,prtvtcfr,7,Parti Radical de Gauche,1783,PRG,1
FR,7,prtvtcfr,8,MPF (Mouvement pour la France),364,MF,1
FR,7,prtvtcfr,9,PS (Parti Socialiste),1478,PS,1
FR,7,prtvtcfr,10,UMP (Union pour un Mouvement Populaire),4364,DL,1
FR,7,prtvtcfr,11,MODEM (Mouvement Démocrate),496,MoDem,1
FR,7,prtvtcfr,12,EELV (Europe Ecologie Les Verts),1108,V,1
FR,7,prtvtcfr,13,Autres mouvements écologistes,1898,etc,1
FR,7,prtvtcfr,14,Autre,1898,etc,1
FR,7,prtvtcfr,15,Blanc,3024,tech,1
FR,7,prtvtcfr,16,Nul,NA,NA,1
FR,7,prtvtcfr,17,Not applicable,NA,NA,1
FR,7,prtvtcfr,18,Refusal,NA,NA,1
FR,7,prtvtcfr,19,Don't know,NA,NA,1
FR,8,prtvtcfr,1,Nouveau Centre,1255,NC,0
FR,8,prtvtcfr,2,FN (Front National),433,FN,0
FR,8,prtvtcfr,3,PR (Parti Radical Valoisien),14,PR,0
FR,8,prtvtcfr,4,NPA (Nouveau Parti Anti-Capitaliste),2536,1-perc,0
FR,8,prtvtcfr,5,LO (Lutte Ouvrière),617,LO,0
FR,8,prtvtcfr,6,FDG (Front de Gauche),4363,FDG,0
FR,8,prtvtcfr,7,Parti Radical de Gauche,1783,PRG,0
FR,8,prtvtcfr,8,MPF (Mouvement pour la France),364,MF,0
FR,8,prtvtcfr,9,PS (Parti Socialiste),1478,PS,0
FR,8,prtvtcfr,10,UMP (Union pour un Mouvement Populaire),4364,DL,0
FR,8,prtvtcfr,11,MODEM (Mouvement Démocrate),496,MoDem,0
FR,8,prtvtcfr,12,EELV (Europe Ecologie Les Verts),1108,V,0
FR,8,prtvtcfr,13,Autres mouvements écologistes,1898,etc,0
FR,8,prtvtcfr,14,Autre,1898,etc,0
FR,8,prtvtcfr,15,Blanc,3024,tech,0
FR,8,prtvtcfr,16,Nul,NA,NA,0
FR,8,prtvtcfr,17,Not applicable,NA,NA,0
FR,8,prtvtcfr,18,Refusal,NA,NA,0
FR,8,prtvtcfr,19,Don't know,NA,NA,0
FR,9,prtvtdfr,1,LO (Lutte Ouvrière),617,LO,0
FR,9,prtvtdfr,2,NPA (Nouveau Parti Anti-Capitaliste),6684,NPA,0
FR,9,prtvtdfr,3,PCF (PARTI COMMUNISTE FRANÇAIS),1251,PCF,0
FR,9,prtvtdfr,4,FI (LA FRANCE INSOUMISE),5858,FI,0
FR,9,prtvtdfr,5,PS (Parti Socialiste),1478,PS,0
FR,9,prtvtdfr,6,EELV (Europe Ecologie Les Verts),5650,EELV,0
FR,9,prtvtdfr,7,LREM (LA RÉPUBLIQUE EN MARCHE),5857,LaREM,0
FR,9,prtvtdfr,8,MODEM (Mouvement Démocrate),496,MoDem,0
FR,9,prtvtdfr,9,LR (LES RÉPUBLICAINS),8168,LR,0
FR,9,prtvtdfr,10,DEBOUT LA FRANCE,3207,DLF,0
FR,9,prtvtdfr,11,FN (Front National),433,FN,0
GB,1,prtvtgb,1,Conservative,1567,Con,1
GB,1,prtvtgb,2,Labour,1516,Lab,1
GB,1,prtvtgb,3,Liberal Democrat,1388,LD,1
GB,1,prtvtgb,4,Scottish National Party,986,SNP,1
GB,1,prtvtgb,5,Plaid Cymru,1002,Plaid,1
GB,1,prtvtgb,6,Green Party,1794,GP,1
GB,1,prtvtgb,7,Other,NA,NA,1
GB,1,prtvtgb,8,Ulster Unionist Party (nir),1763,UUP,1
GB,1,prtvtgb,9,Democratic Unionist Party (nir),667,DUP,1
GB,1,prtvtgb,10,Sinn Fein (nir),1257,SF,1
GB,1,prtvtgb,11,Social Democratic and Labour Party (nir),266,SDLP,1
GB,1,prtvtgb,12,Alliance Party (nir),3257,APNI,1
GB,1,prtvtgb,14,United Kingdom Unionist Party (nir),1763,UUP,1
GB,1,prtvtgb,15,Women's Coalition (nir),427,NIWC,1
GB,1,prtvtgb,20,Not applicable,NA,NA,1
GB,1,prtvtgb,21,Refusal,NA,NA,1
GB,1,prtvtgb,22,Don't know,NA,NA,1
